Date,Close
1/29/2015 16:00:00,11.89
1/30/2015 16:00:00,12.04
2/2/2015 16:00:00,12.21
2/3/2015 16:00:00,12.1
2/4/2015 16:00:00,12.04
2/5/2015 16:00:00,12.12
2/6/2015 16:00:00,12.43
2/9/2015 16:00:00,12.25
2/10/2015 16:00:00,12.4
2/11/2015 16:00:00,12.37
2/12/2015 16:00:00,12.4
2/13/2015 16:00:00,12.41
2/17/2015 16:00:00,12.34
2/18/2015 16:00:00,12.57
2/19/2015 16:00:00,12.68
2/20/2015 16:00:00,12.77
2/23/2015 16:00:00,12.79
2/24/2015 16:00:00,12.77
2/25/2015 16:00:00,12.83
2/26/2015 16:00:00,13.01
2/27/2015 16:00:00,13.34
3/2/2015 16:00:00,13.5
3/3/2015 16:00:00,13.5
3/4/2015 16:00:00,13.49
3/5/2015 16:00:00,14.11
3/6/2015 16:00:00,14.25
3/9/2015 16:00:00,14.27
3/10/2015 16:00:00,13.81
3/11/2015 16:00:00,13.67
3/12/2015 16:00:00,13.94
3/13/2015 16:00:00,14.04
3/16/2015 16:00:00,14.29
3/17/2015 16:00:00,18.22
3/18/2015 16:00:00,22.15
3/19/2015 16:00:00,19.6
3/20/2015 16:00:00,18.69
3/23/2015 16:00:00,19.2
3/24/2015 16:00:00,18.65
3/25/2015 16:00:00,19.21
3/26/2015 16:00:00,18.66
3/27/2015 16:00:00,19.08
3/30/2015 16:00:00,18.92
3/31/2015 16:00:00,18.43
4/1/2015 16:00:00,18.72
4/2/2015 16:00:00,18.36
4/6/2015 16:00:00,19.64
4/7/2015 16:00:00,19.94
4/8/2015 16:00:00,19.79
4/9/2015 16:00:00,19.62
4/10/2015 16:00:00,19.74
4/13/2015 16:00:00,20.35
4/14/2015 16:00:00,20.23
4/15/2015 16:00:00,20.84
4/16/2015 16:00:00,21.6
4/17/2015 16:00:00,21.25
4/20/2015 16:00:00,21.35
4/21/2015 16:00:00,21.69
4/22/2015 16:00:00,21.88
4/23/2015 16:00:00,21.24
4/24/2015 16:00:00,21.85
4/27/2015 16:00:00,21.53
4/28/2015 16:00:00,22.25
4/29/2015 16:00:00,21.8
4/30/2015 16:00:00,21.04
5/1/2015 16:00:00,21.19
5/4/2015 16:00:00,21.3
5/5/2015 16:00:00,20.88
5/6/2015 16:00:00,20.78
5/7/2015 16:00:00,22.16
5/8/2015 16:00:00,22.39
5/11/2015 16:00:00,21.45
5/12/2015 16:00:00,21.59
5/13/2015 16:00:00,23.09
5/14/2015 16:00:00,23.65
5/15/2015 16:00:00,23.88
5/18/2015 16:00:00,23.27
5/19/2015 16:00:00,22.75
5/20/2015 16:00:00,22.48
5/21/2015 16:00:00,22.31
5/22/2015 16:00:00,22.01
5/26/2015 16:00:00,21.44
5/27/2015 16:00:00,21.07
5/28/2015 16:00:00,20.97
5/29/2015 16:00:00,21.16
6/1/2015 16:00:00,21.57
6/2/2015 16:00:00,21.09
6/3/2015 16:00:00,21.1
6/4/2015 16:00:00,21.19
6/5/2015 16:00:00,20.85
6/8/2015 16:00:00,20.72
6/9/2015 16:00:00,20.42
6/10/2015 16:00:00,20.65
6/11/2015 16:00:00,20.28
6/12/2015 16:00:00,20.65
6/15/2015 16:00:00,20.51
6/16/2015 16:00:00,20.63
6/17/2015 16:00:00,20.06
6/18/2015 16:00:00,19.96
6/19/2015 16:00:00,19.99
6/22/2015 16:00:00,20.54
6/23/2015 16:00:00,21.29
6/24/2015 16:00:00,20.93
6/25/2015 16:00:00,21.76
6/26/2015 16:00:00,22.16
6/29/2015 16:00:00,21.28
6/30/2015 16:00:00,20.98
7/1/2015 16:00:00,21.52
7/2/2015 16:00:00,21.36
7/6/2015 16:00:00,20.8
7/7/2015 16:00:00,20.78
7/8/2015 16:00:00,20
7/9/2015 16:00:00,20.23
7/10/2015 16:00:00,20.08
7/13/2015 16:00:00,20.27
7/14/2015 16:00:00,20.11
7/15/2015 16:00:00,20.48
7/16/2015 16:00:00,21.3
7/17/2015 16:00:00,21.61
7/20/2015 16:00:00,21.65
7/21/2015 16:00:00,21.9
7/22/2015 16:00:00,21.68
7/23/2015 16:00:00,21.88
7/24/2015 16:00:00,21.7
7/27/2015 16:00:00,20.83
7/28/2015 16:00:00,21.04
7/29/2015 16:00:00,22.9
7/30/2015 16:00:00,22.43
7/31/2015 16:00:00,22.01
8/3/2015 16:00:00,22.3
8/4/2015 16:00:00,22.38
8/5/2015 16:00:00,23.2
8/6/2015 16:00:00,22.86
8/7/2015 16:00:00,23.3
8/10/2015 16:00:00,24.75
8/11/2015 16:00:00,24.46
8/12/2015 16:00:00,24.32
8/13/2015 16:00:00,24.32
8/14/2015 16:00:00,24.24
8/17/2015 16:00:00,24.75
8/18/2015 16:00:00,24.8
8/19/2015 16:00:00,24.91
8/20/2015 16:00:00,24.7
8/21/2015 16:00:00,23.46
8/24/2015 16:00:00,22.3
8/25/2015 16:00:00,23.49
8/26/2015 16:00:00,25.19
8/27/2015 16:00:00,24.78
8/28/2015 16:00:00,24.85
8/31/2015 16:00:00,25.62
9/1/2015 16:00:00,24.28
9/2/2015 16:00:00,24.83
9/3/2015 16:00:00,24.58
9/4/2015 16:00:00,23.96
9/8/2015 16:00:00,23.95
9/9/2015 16:00:00,23.86
9/10/2015 16:00:00,24.19
9/11/2015 16:00:00,23.84
9/14/2015 16:00:00,23.73
9/15/2015 16:00:00,23.74
9/16/2015 16:00:00,22.69
9/17/2015 16:00:00,21.9
9/18/2015 16:00:00,21.53
9/21/2015 16:00:00,21.75
9/22/2015 16:00:00,21.41
9/23/2015 16:00:00,21.42
9/24/2015 16:00:00,20.99
9/25/2015 16:00:00,21.3
9/28/2015 16:00:00,20.65
9/29/2015 16:00:00,20.34
9/30/2015 16:00:00,20.97
10/1/2015 16:00:00,21.53
10/2/2015 16:00:00,21.89
10/5/2015 16:00:00,22.49
10/6/2015 16:00:00,22.22
10/7/2015 16:00:00,21.95
10/8/2015 16:00:00,21.79
10/9/2015 16:00:00,22.09
10/12/2015 16:00:00,22.13
10/13/2015 16:00:00,22.8
10/14/2015 16:00:00,22.35
10/15/2015 16:00:00,23.21
10/16/2015 16:00:00,23.89
10/19/2015 16:00:00,24.36
10/20/2015 16:00:00,24.22
10/21/2015 16:00:00,24.29
10/22/2015 16:00:00,24.34
10/23/2015 16:00:00,24.62
10/26/2015 16:00:00,24.86
10/27/2015 16:00:00,24.08
10/28/2015 16:00:00,24.36
10/29/2015 16:00:00,21.51
10/30/2015 16:00:00,20.22
11/2/2015 16:00:00,20.43
11/3/2015 16:00:00,20.36
11/4/2015 16:00:00,20.36
11/5/2015 16:00:00,20.51
11/6/2015 16:00:00,20.49
11/9/2015 16:00:00,20.9
11/10/2015 16:00:00,20.68
11/11/2015 16:00:00,20.79
11/12/2015 16:00:00,20.21
11/13/2015 16:00:00,20.36
11/16/2015 16:00:00,19.94
11/17/2015 16:00:00,19.58
11/18/2015 16:00:00,19.67
11/19/2015 16:00:00,19.53
11/20/2015 16:00:00,19.68
11/23/2015 16:00:00,19.58
11/24/2015 16:00:00,19.67
11/25/2015 16:00:00,19.86
11/27/2015 16:00:00,19.54
11/30/2015 16:00:00,19.13
12/1/2015 16:00:00,19.45
12/2/2015 16:00:00,19.44
12/3/2015 16:00:00,19.27
12/4/2015 16:00:00,19.34
12/7/2015 16:00:00,19.16
12/8/2015 16:00:00,18.49
12/9/2015 16:00:00,18.8
12/10/2015 16:00:00,18.67
12/11/2015 16:00:00,18.11
12/14/2015 16:00:00,18.1
12/15/2015 16:00:00,17.56
12/16/2015 16:00:00,17.73
12/17/2015 16:00:00,17.36
12/18/2015 16:00:00,17.07
12/21/2015 16:00:00,16.91
12/22/2015 16:00:00,16.72
12/23/2015 16:00:00,16.86
12/24/2015 16:00:00,16.63
12/28/2015 16:00:00,16.99
12/29/2015 16:00:00,17.66
12/30/2015 16:00:00,17.27
12/31/2015 16:00:00,17.26
1/4/2016 16:00:00,17.25
1/5/2016 16:00:00,16.56
1/6/2016 16:00:00,15.74
1/7/2016 16:00:00,15.98
1/8/2016 16:00:00,16.05
1/11/2016 16:00:00,16.02
1/12/2016 16:00:00,15.49
1/13/2016 16:00:00,15.97
1/14/2016 16:00:00,15.86
1/15/2016 16:00:00,15.53
1/19/2016 16:00:00,17.02
1/20/2016 16:00:00,15.81
1/21/2016 16:00:00,16.06
